Date,Open,High,Low,Close,Volume
2019-12-25,95.25,95.63,95.09,95.25,4019313
2019-12-26,95.30,95.90,95.08,95.26,69174546
2019-12-27,94.97,95.65,94.75,95.27,78091557
2019-12-30,95.04,95.56,94.81,95.28,54854764
2019-12-31,95.06,95.31,95.04,95.28,76310702
2020-01-01,95.19,95.62,95.16,95.29,68635939
2020-01-02,95.05,95.41,94.79,95.30,79379598
2020-01-03,95.51,95.67,95.09,95.31,50222279
2020-01-06,95.22,95.33,95.12,95.31,48257085
2020-01-07,95.00,95.47,94.46,95.32,7331789
2020-01-08,95.33,95.49,94.80,95.33,56450330
2020-01-09,95.46,95.47,95.30,95.33,86325173
2020-01-10,95.45,96.28,94.99,95.34,51151685
2020-01-13,95.60,95.76,94.96,95.35,89170931
2020-01-14,95.62,95.84,95.32,95.36,20545597
2020-01-15,95.53,95.81,95.25,95.36,75709194
2020-01-16,95.54,95.80,95.34,95.37,62194012
2020-01-17,95.25,95.52,94.79,95.38,17653949
2020-01-20,95.53,95.81,95.24,95.39,79986102
2020-01-21,95.79,95.85,95.13,95.39,57871688
2020-01-22,95.80,95.88,95.19,95.40,24965929
2020-01-23,95.46,95.64,95.36,95.41,75097635
2020-01-24,95.31,95.93,95.21,95.41,74298103
2020-01-27,95.53,95.98,95.27,95.42,63477027
2020-01-28,95.34,95.50,95.17,95.43,82775251
2020-01-29,95.36,95.79,95.03,95.44,88064304
2020-01-30,95.68,95.90,95.39,95.44,20739579
2020-01-31,95.35,95.59,95.12,95.45,81575523
2020-02-03,95.24,95.55,95.01,95.46,70171878
2020-02-04,95.77,96.03,94.94,95.47,9502373
2020-02-05,95.28,95.48,94.97,95.47,46199771
2020-02-06,95.47,95.63,95.25,95.48,54339786
2020-02-07,95.52,95.54,95.34,95.49,88899059
2020-02-10,95.56,96.09,95.14,95.49,29161297
2020-02-11,95.57,95.82,95.23,95.50,23614443
2020-02-12,95.45,95.73,95.09,95.51,29734372
2020-02-13,95.65,95.78,95.51,95.52,57304899
2020-02-14,95.58,95.82,95.52,95.52,12992771
2020-02-17,95.59,95.74,95.19,95.53,24271360
2020-02-18,95.34,95.73,94.73,95.54,6055979
2020-02-19,95.65,95.75,95.51,95.54,7708861
2020-02-20,95.75,96.36,95.20,95.55,31827291
2020-02-21,95.14,95.76,94.94,95.56,53459803
2020-02-24,95.77,96.01,95.44,95.57,26980030
2020-02-25,95.88,96.30,95.47,95.57,41085416
2020-02-26,95.72,96.20,95.11,95.58,7114699
2020-02-27,95.32,95.79,95.10,95.59,31759219
2020-02-28,95.85,96.07,94.84,95.60,43282631
2020-03-02,95.77,95.85,95.05,95.60,7815251
2020-03-03,95.73,95.73,95.39,95.61,88398012
2020-03-04,95.94,96.09,95.50,95.62,77691707
2020-03-05,95.86,96.17,95.30,95.62,36641797
2020-03-06,95.90,96.40,95.41,95.63,11158554
2020-03-09,95.78,95.86,95.39,95.64,24650483
2020-03-10,95.32,95.75,95.28,95.65,35982102
2020-03-11,95.62,95.85,95.51,95.65,81407348
2020-03-12,95.79,96.12,95.60,95.66,68804471
2020-03-13,95.64,95.88,95.62,95.67,53009370
2020-03-16,95.81,95.82,95.48,95.68,7902083
2020-03-17,95.67,95.89,95.63,95.68,38283027
2020-03-18,95.53,95.73,95.05,95.69,37268500
2020-03-19,95.84,95.98,95.37,95.70,25111251
2020-03-20,95.63,96.02,95.11,95.70,51156488
2020-03-23,95.60,95.83,95.42,95.71,4695073
2020-03-24,95.92,96.12,95.00,95.72,86385042
2020-03-25,95.85,96.03,95.22,95.73,75906646
2020-03-26,95.49,96.16,95.09,95.73,51986185
2020-03-27,95.88,96.11,95.46,95.74,85250939
2020-03-30,96.00,96.13,95.61,95.75,70400987
2020-03-31,95.40,95.81,95.31,95.76,1837648
2020-04-01,95.76,96.00,95.51,95.76,65686930
2020-04-02,95.58,96.01,95.05,95.77,28286178
2020-04-03,95.96,96.19,95.16,95.78,56255615
2020-04-06,95.75,95.98,95.63,95.78,3404967
2020-04-07,95.89,96.15,95.48,95.79,10294460
2020-04-08,95.83,95.98,95.51,95.80,26164118
2020-04-09,95.70,95.88,95.53,95.81,41912551
2020-04-10,95.96,96.09,95.61,95.81,78036858
2020-04-13,95.68,95.91,95.30,95.82,45811208
2020-04-14,96.03,96.22,95.71,95.83,45594521
2020-04-15,95.97,96.47,95.56,95.84,38504789
2020-04-16,95.60,96.12,95.50,95.84,5519714
2020-04-17,95.56,96.05,95.42,95.85,70240780
2020-04-20,95.65,96.18,95.29,95.86,2038338
2020-04-21,95.76,96.19,95.42,95.86,41908631
2020-04-22,96.32,96.46,95.62,95.87,85873022
2020-04-23,95.97,96.45,95.77,95.88,74194972
2020-04-24,95.92,96.10,95.85,95.89,1060308
2020-04-27,95.54,96.28,95.08,95.89,51131111
2020-04-28,95.86,95.97,95.77,95.90,1224305
2020-04-29,96.20,96.21,95.76,95.91,76125399
2020-04-30,96.15,96.45,95.41,95.92,53233398
2020-05-01,96.19,96.21,95.81,95.92,24910712
2020-05-04,95.97,96.12,95.87,95.93,20821963
2020-05-05,96.07,96.10,95.65,95.94,33311584
2020-05-06,96.23,96.32,95.83,95.94,88490252
2020-05-07,95.91,96.19,95.82,95.95,54909363
2020-05-08,96.19,96.36,95.71,95.96,32471022
2020-05-11,95.90,96.56,95.51,95.97,76799198
2020-05-12,95.81,96.20,95.81,95.97,57507344
2020-05-13,96.12,96.23,95.94,95.98,67078995
2020-05-14,96.12,96.26,95.95,95.99,85370028
2020-05-15,96.20,96.69,95.92,96.00,76682462
2020-05-18,95.96,96.42,95.50,96.00,39827020
2020-05-19,95.99,96.02,95.66,96.01,79303109
2020-05-20,95.89,96.10,95.56,96.02,28331171
2020-05-21,95.84,96.20,95.49,96.02,5906410
2020-05-22,96.32,96.45,95.58,96.03,26389638
2020-05-25,96.10,96.37,95.78,96.04,73710261
2020-05-26,95.88,96.07,95.71,96.05,13267176
2020-05-27,95.95,96.09,95.76,96.05,57207716
2020-05-28,96.01,96.09,95.93,96.06,53178799
2020-05-29,95.84,96.15,95.81,96.07,10708690
2020-06-01,96.28,96.41,95.35,96.08,18851809
2020-06-02,95.98,96.18,95.68,96.08,16088066
2020-06-03,96.11,96.37,95.73,96.09,52288935
2020-06-04,95.96,96.34,95.87,96.10,58188800
2020-06-05,96.15,96.45,95.95,96.10,10418218
2020-06-08,96.08,96.40,95.92,96.11,36574660
2020-06-09,96.10,96.18,95.97,96.12,43123715
2020-06-10,96.27,96.32,95.93,96.13,9094685
2020-06-11,95.99,96.22,95.83,96.13,64469391
2020-06-12,96.27,96.55,96.10,96.14,53721836
2020-06-15,96.08,96.45,96.04,96.15,35970511
2020-06-16,96.17,96.39,95.86,96.15,62473996
2020-06-17,95.83,96.19,95.73,96.16,26620143
2020-06-18,96.19,96.27,96.06,96.17,86755089
2020-06-19,96.11,96.56,95.92,96.18,31762680
2020-06-22,96.22,96.37,96.00,96.18,33369765
2020-06-23,96.59,96.64,95.93,96.19,9184867
2020-06-24,95.87,96.59,95.63,96.20,71372916
2020-06-25,95.96,96.34,95.51,96.21,37181549
2020-06-26,95.94,96.40,95.86,96.21,29931698
2020-06-29,96.06,96.68,95.84,96.22,68433449
2020-06-30,96.15,96.23,95.89,96.23,65336832
2020-07-01,96.26,96.28,96.14,96.23,18367528
2020-07-02,95.89,96.69,95.81,96.24,41819694
2020-07-03,96.33,96.98,95.99,96.25,57760631
2020-07-06,96.33,96.45,95.72,96.26,50773082
2020-07-07,96.20,96.27,95.67,96.26,74116754
2020-07-08,95.99,96.52,95.90,96.27,87775246
2020-07-09,96.09,96.50,95.80,96.28,79966034
2020-07-10,96.48,96.71,96.27,96.29,27788142
2020-07-13,96.32,96.50,95.84,96.29,51472852
2020-07-14,96.18,96.79,96.07,96.30,87323059
2020-07-15,96.24,96.45,96.19,96.31,83824686
2020-07-16,96.15,96.36,95.95,96.31,2473006
2020-07-17,96.34,96.45,96.24,96.32,20210531
2020-07-20,96.15,96.74,95.17,96.33,25594796
2020-07-21,96.27,96.41,96.05,96.34,25137202
2020-07-22,96.20,96.50,96.10,96.34,60536315
2020-07-23,96.43,96.90,96.30,96.35,30094178
2020-07-24,96.53,96.60,96.19,96.36,4772507
2020-07-27,96.56,96.64,96.04,96.37,38736248
2020-07-28,96.40,96.69,95.79,96.37,29142192
2020-07-29,96.86,97.24,96.16,96.38,72502285
2020-07-30,96.28,96.49,96.17,96.39,32942952
2020-07-31,96.50,97.33,96.29,96.39,17389055
2020-08-03,96.57,96.97,96.09,96.40,89322701
2020-08-04,96.47,96.50,96.32,96.41,3023479
2020-08-05,96.47,96.70,96.40,96.42,49599136
2020-08-06,96.32,96.43,96.17,96.42,34046080
2020-08-07,96.31,96.87,96.17,96.43,55997208
2020-08-10,96.64,96.73,95.99,96.44,66658864
2020-08-11,96.35,96.48,96.16,96.45,3249828
2020-08-12,96.69,96.72,96.28,96.45,53138702
2020-08-13,96.30,96.63,96.04,96.46,32594243
2020-08-14,96.49,96.91,96.43,96.47,11761613
2020-08-17,96.26,96.62,95.88,96.47,41509103
2020-08-18,96.26,96.61,96.16,96.48,42795868
2020-08-19,96.57,96.93,96.16,96.49,16928706
2020-08-20,96.72,96.77,96.12,96.50,87510978
2020-08-21,96.62,96.77,96.18,96.50,67474021
2020-08-24,96.49,96.68,96.13,96.51,69443069
2020-08-25,96.46,96.64,95.75,96.52,85083766
2020-08-26,96.25,96.91,95.77,96.53,31014429
2020-08-27,96.52,96.73,96.28,96.53,40239886
2020-08-28,96.35,96.70,95.85,96.54,40456028
2020-08-31,96.51,96.60,96.14,96.55,76115116
2020-09-01,96.76,96.97,96.46,96.55,18428013
2020-09-02,96.63,96.88,96.30,96.56,10892885
2020-09-03,96.80,96.83,96.27,96.57,85276343
2020-09-04,96.39,96.66,96.19,96.58,75570717
2020-09-07,96.86,97.34,96.27,96.58,22769539
2020-09-08,96.34,96.73,96.16,96.59,37110060
2020-09-09,96.63,97.42,96.38,96.60,46782265
2020-09-10,96.71,96.94,96.29,96.61,55358993
2020-09-11,96.41,96.96,96.23,96.61,83467231
2020-09-14,96.66,96.74,96.14,96.62,43723106
2020-09-15,96.45,96.69,95.75,96.63,11475531
2020-09-16,96.43,96.98,95.78,96.63,86583211
2020-09-17,96.57,97.34,96.46,96.64,89566491
2020-09-18,96.19,97.25,96.06,96.65,70959610
2020-09-21,96.63,97.15,96.11,96.66,15731752
2020-09-22,96.71,97.10,96.58,96.66,49624652
2020-09-23,96.80,96.83,96.51,96.67,6763947
2020-09-24,96.68,96.87,96.61,96.68,80287751
2020-09-25,96.35,97.04,96.00,96.69,14579494
2020-09-28,96.79,96.81,96.54,96.69,17373851
2020-09-29,96.49,96.75,96.34,96.70,11036093
2020-09-30,96.79,97.21,96.57,96.71,75956953
2020-10-01,96.59,97.10,96.40,96.71,57443500
2020-10-02,96.67,97.45,96.47,96.72,45617459
2020-10-05,96.46,96.95,96.37,96.73,70582265
2020-10-06,97.21,97.51,96.62,96.74,80097085
2020-10-07,96.99,97.15,96.32,96.74,76742821
2020-10-08,96.46,97.15,96.37,96.75,5183953
2020-10-09,96.75,97.12,96.00,96.76,83113667
2020-10-12,96.90,97.31,96.41,96.76,16058253
2020-10-13,96.73,97.34,96.25,96.77,85906141
2020-10-14,96.87,97.40,96.60,96.78,48545549
2020-10-15,96.72,96.94,96.66,96.79,68237424
2020-10-16,96.73,97.19,96.70,96.79,34356433
2020-10-19,96.46,96.86,96.15,96.80,3502961
2020-10-20,97.07,97.27,96.44,96.81,3396025
2020-10-21,96.56,97.23,96.15,96.82,2495730
2020-10-22,96.67,97.41,96.13,96.82,47102533
2020-10-23,96.60,97.45,96.51,96.83,72844999
2020-10-26,96.79,97.22,96.64,96.84,68196299
2020-10-27,96.91,96.96,96.46,96.84,52770708
2020-10-28,96.57,97.33,96.47,96.85,1479932
2020-10-29,96.87,97.18,96.72,96.86,43408313
2020-10-30,96.66,96.94,96.45,96.87,51751988
2020-11-02,96.95,97.05,96.67,96.87,24078576
2020-11-03,97.15,97.31,96.66,96.88,21372501
2020-11-04,96.80,97.06,96.46,96.89,70958704
2020-11-05,97.03,97.27,96.04,96.90,82400092
2020-11-06,96.67,97.02,96.20,96.90,24784901
2020-11-09,96.87,97.03,96.59,96.91,71151141
2020-11-10,96.72,96.94,96.67,96.92,15316272
2020-11-11,96.77,97.08,96.67,96.92,77733332
2020-11-12,97.04,97.20,96.38,96.93,41684733
2020-11-13,97.50,97.85,96.91,96.94,87425796
2020-11-16,97.02,97.32,96.73,96.95,77352896
2020-11-17,96.67,97.08,96.17,96.95,53384978
2020-11-18,96.85,97.45,96.67,96.96,50185957
2020-11-19,97.03,97.08,96.89,96.97,45484831
2020-11-20,96.89,97.21,96.72,96.98,74198068
2020-11-23,97.03,97.61,96.78,96.98,83340036
2020-11-24,96.98,97.50,96.64,96.99,75652774
2020-11-25,96.90,97.10,96.85,97.00,16179298
2020-11-26,97.36,97.41,96.96,97.00,79259855
2020-11-27,96.90,97.11,96.69,97.01,26126507
2020-11-30,97.22,97.22,97.01,97.02,54110650
2020-12-01,97.03,97.12,96.43,97.03,18033773
2020-12-02,97.09,97.16,96.53,97.03,35571775
2020-12-03,97.14,97.57,96.96,97.04,71497367
2020-12-04,97.26,97.73,96.93,97.05,78558663
2020-12-07,97.27,97.59,96.71,97.06,86371675
2020-12-08,96.92,97.14,96.81,97.06,40706698
2020-12-09,96.85,97.64,96.68,97.07,31692129
2020-12-10,96.97,97.14,96.82,97.08,19302156
2020-12-11,97.22,97.55,96.83,97.08,82974700
2020-12-14,96.63,97.35,96.60,97.09,8568922
2020-12-15,97.16,97.17,96.77,97.10,35895182
2020-12-16,96.99,97.13,96.58,97.11,43987980
2020-12-17,97.52,97.66,97.09,97.11,43430453
2020-12-18,97.17,97.33,97.11,97.12,81620189
2020-12-21,96.95,97.61,96.90,97.13,7852064
2020-12-22,97.31,97.44,96.63,97.14,17406103
2020-12-23,97.06,97.19,97.05,97.14,35604637
2020-12-24,97.25,97.45,97.13,97.15,86955636
2020-12-25,97.25,97.66,97.02,97.16,86931021
2020-12-28,97.23,97.77,97.02,97.16,17124581
2020-12-29,97.07,97.33,96.44,97.17,30599859
2020-12-30,96.91,97.40,96.91,97.18,43074201
2020-12-31,97.58,97.72,96.82,97.19,57522752
2021-01-01,97.41,97.58,97.19,97.19,13503682
2021-01-04,97.06,97.47,96.67,97.20,67841002
2021-01-05,97.22,97.48,96.91,97.21,55240467
2021-01-06,97.27,97.78,96.68,97.22,33952650
2021-01-07,96.81,97.23,96.81,97.22,9727001
2021-01-08,97.14,97.41,96.72,97.23,84382915
2021-01-11,97.28,97.75,97.08,97.24,60532446
2021-01-12,97.03,97.53,96.93,97.24,65231736
2021-01-13,96.93,97.49,96.63,97.25,73156841
2021-01-14,97.09,97.32,96.96,97.26,26349718
2021-01-15,97.31,97.73,96.90,97.27,54614179
2021-01-18,97.32,97.43,96.68,97.27,34795811
2021-01-19,96.85,97.85,96.73,97.28,67822613
2021-01-20,97.04,97.47,96.97,97.29,9481330
2021-01-21,97.16,97.30,97.01,97.29,22516710
2021-01-22,97.33,97.50,97.06,97.30,38150434
2021-01-25,97.25,97.42,97.24,97.31,67847356
2021-01-26,97.75,97.77,97.16,97.32,64867302
2021-01-27,97.36,97.61,96.90,97.32,89947384
2021-01-28,97.20,97.42,96.98,97.33,46073416
2021-01-29,97.74,98.05,96.98,97.34,46632140
2021-02-01,97.53,98.03,96.84,97.35,45280319
2021-02-02,97.39,97.85,97.28,97.35,68225015
2021-02-03,97.60,97.74,97.14,97.36,30031061
2021-02-04,97.21,97.85,97.11,97.37,21798077
2021-02-05,96.93,97.94,96.63,97.37,57884062
2021-02-08,97.22,97.52,97.19,97.38,39046518
2021-02-09,97.46,98.34,97.34,97.39,64558046
2021-02-10,97.70,97.78,97.10,97.40,12138494
2021-02-11,97.28,97.56,97.01,97.40,46797986
2021-02-12,97.47,98.11,97.17,97.41,46942617
2021-02-15,97.69,97.78,97.06,97.42,80794484
2021-02-16,97.29,97.60,96.72,97.43,6474752
2021-02-17,97.97,98.27,97.41,97.43,85733253
2021-02-18,97.61,98.17,97.37,97.44,25115505
2021-02-19,97.22,97.54,97.00,97.45,19361111
2021-02-22,97.56,97.66,97.01,97.45,57313378
2021-02-23,97.45,97.79,97.33,97.46,59377773
2021-02-24,97.42,97.56,97.03,97.47,80998963
2021-02-25,97.39,98.00,96.74,97.48,45060900
2021-02-26,97.38,97.70,97.10,97.48,30739149
2021-03-01,97.41,97.71,96.71,97.49,2541258
2021-03-02,97.64,98.11,96.86,97.50,58133351
2021-03-03,97.66,98.00,97.49,97.51,86446059
2021-03-04,97.48,97.76,97.11,97.51,57459929
2021-03-05,97.40,97.59,97.20,97.52,16813721
2021-03-08,97.59,97.94,97.48,97.53,47725531
2021-03-09,97.51,98.00,97.23,97.53,67889530
2021-03-10,97.72,97.82,96.88,97.54,32076975
2021-03-11,97.69,97.97,97.47,97.55,87465291
2021-03-12,97.27,97.68,97.16,97.56,88896432
2021-03-15,97.71,97.83,97.54,97.56,72633127
2021-03-16,97.41,98.05,97.35,97.57,15722005
2021-03-17,97.53,97.65,97.39,97.58,51595433
2021-03-18,97.41,97.85,97.34,97.59,78294896
2021-03-19,97.91,98.05,97.37,97.59,73582148
2021-03-22,97.82,97.98,97.19,97.60,50509039
2021-03-23,97.71,97.83,96.97,97.61,62842516
2021-03-24,97.73,97.82,97.49,97.61,41174194
2021-03-25,97.73,97.74,97.51,97.62,47234764
2021-03-26,97.57,97.77,97.29,97.63,69110693
2021-03-29,97.67,97.91,97.40,97.64,48048132
2021-03-30,97.60,98.05,97.39,97.64,22241332
2021-03-31,97.71,98.01,97.56,97.65,8985355
2021-04-01,97.98,98.06,97.16,97.66,49255646
2021-04-02,97.83,97.90,97.65,97.67,50231251
2021-04-05,97.50,98.00,97.19,97.67,45093640
2021-04-06,97.59,97.85,97.29,97.68,87013023
2021-04-07,97.74,98.33,97.40,97.69,66744224
2021-04-08,97.57,98.29,97.48,97.69,32941430
2021-04-09,97.40,97.96,97.06,97.70,75977235
2021-04-12,97.77,98.04,96.80,97.71,81805171
2021-04-13,97.68,98.03,97.51,97.72,39730653
2021-04-14,97.54,97.97,97.21,97.72,32713244
2021-04-15,97.81,97.88,97.13,97.73,37340837
2021-04-16,97.52,97.84,97.12,97.74,58647756
2021-04-19,98.15,98.34,97.66,97.75,13892220
2021-04-20,97.62,97.88,97.41,97.75,67832044
2021-04-21,97.66,98.08,97.45,97.76,46652164
2021-04-22,97.67,98.04,96.95,97.77,45590572
2021-04-23,97.78,97.83,97.36,97.77,35375479
2021-04-26,97.55,97.89,97.29,97.78,87665722
2021-04-27,98.03,98.20,97.66,97.79,74750253
2021-04-28,97.87,98.18,97.63,97.80,36091911
2021-04-29,97.98,97.99,97.23,97.80,39953779
2021-04-30,97.45,98.03,97.43,97.81,1879635
2021-05-03,97.86,98.09,97.80,97.82,83034633
2021-05-04,98.02,98.32,97.71,97.83,47101684
2021-05-05,97.76,98.02,97.65,97.83,50261463
2021-05-06,98.14,98.30,97.52,97.84,54075297
2021-05-07,97.63,98.18,96.96,97.85,79342447
2021-05-10,97.98,97.98,97.68,97.85,79597821
2021-05-11,97.66,98.38,97.22,97.86,89000508
2021-05-12,97.72,98.04,97.59,97.87,22550871
2021-05-13,98.11,98.15,97.86,97.88,33504684
2021-05-14,98.16,98.27,97.74,97.88,60876350
2021-05-17,97.86,97.97,97.80,97.89,26336411
2021-05-18,98.11,98.47,97.88,97.90,39733815
2021-05-19,97.96,98.12,97.54,97.91,41251990
2021-05-20,98.15,98.38,97.25,97.91,64564570
2021-05-21,97.84,98.02,97.51,97.92,37718865
2021-05-24,97.55,97.99,97.49,97.93,81071056
2021-05-25,98.10,98.76,97.60,97.93,84469078
2021-05-26,98.02,98.21,97.47,97.94,14559680
2021-05-27,97.79,98.07,97.46,97.95,28747895
2021-05-28,98.12,98.17,97.74,97.96,17580514
2021-05-31,97.86,98.46,97.65,97.96,16375924
2021-06-01,98.11,98.32,97.96,97.97,6047989
2021-06-02,97.84,98.04,97.63,97.98,86493130
2021-06-03,98.05,98.17,97.55,97.98,42719495
2021-06-04,97.72,98.04,97.66,97.99,83748181
2021-06-07,97.92,98.49,97.89,98.00,62299909
2021-06-08,97.98,98.12,97.34,98.01,63297790
2021-06-09,98.15,98.31,97.57,98.01,11387121
2021-06-10,98.28,98.53,98.01,98.02,70207553
2021-06-11,97.85,98.36,97.74,98.03,49823979
2021-06-14,97.84,98.24,97.75,98.04,74213884
2021-06-15,97.94,98.34,97.75,98.04,33260331
2021-06-16,97.74,98.13,97.50,98.05,88219992
2021-06-17,98.08,98.43,97.90,98.06,53704640
2021-06-18,98.08,98.10,97.66,98.06,81283494
2021-06-21,98.01,98.64,97.83,98.07,31263324
2021-06-22,97.90,98.16,97.77,98.08,87141868
2021-06-23,98.26,98.56,98.09,98.09,8699266
2021-06-24,98.10,98.26,97.93,98.09,12296385
2021-06-25,98.35,98.40,97.59,98.10,42205631
2021-06-28,97.96,98.43,97.85,98.11,56085201
2021-06-29,97.94,98.39,97.22,98.12,9090730
2021-06-30,98.29,98.75,98.04,98.12,55291140
2021-07-01,98.23,98.43,97.53,98.13,33262318
2021-07-02,98.28,98.49,98.08,98.14,89218971
2021-07-05,97.92,98.42,97.80,98.14,6647586
2021-07-06,98.27,98.28,98.08,98.15,60793141
2021-07-07,98.29,98.50,98.01,98.16,10133430
2021-07-08,98.42,98.51,97.91,98.17,24272241
2021-07-09,98.37,98.63,98.15,98.17,33009889
2021-07-12,98.29,98.95,97.90,98.18,9076373
2021-07-13,97.98,98.26,97.84,98.19,46687167
2021-07-14,98.19,98.71,97.85,98.20,67978117
2021-07-15,97.72,98.77,97.56,98.20,67069053
2021-07-16,98.58,99.21,98.19,98.21,65692284
2021-07-19,97.95,98.48,97.72,98.22,6187988
2021-07-20,98.26,98.57,98.06,98.22,26236014
2021-07-21,98.24,98.43,97.75,98.23,73271530
2021-07-22,98.46,98.64,98.13,98.24,68088421
2021-07-23,98.21,98.87,98.13,98.25,1564379
2021-07-26,98.39,98.60,97.32,98.25,2135044
2021-07-27,98.16,98.49,97.83,98.26,26977447
2021-07-28,97.99,98.31,97.83,98.27,23296656
2021-07-29,98.09,98.29,98.00,98.28,66034737
2021-07-30,98.38,98.67,97.75,98.28,21765197
2021-08-02,98.07,98.47,97.72,98.29,33773308
2021-08-03,98.16,98.61,97.86,98.30,5701668
2021-08-04,98.36,98.36,98.21,98.30,9541934
2021-08-05,98.04,98.76,97.73,98.31,69406903
2021-08-06,98.54,98.64,98.20,98.32,31910925
2021-08-09,98.79,98.84,98.23,98.33,58560373
2021-08-10,98.52,98.75,98.17,98.33,40628776
2021-08-11,98.50,98.77,97.88,98.34,2204162
2021-08-12,98.26,98.68,98.22,98.35,4286600
2021-08-13,98.13,98.59,97.75,98.36,16700016
2021-08-16,97.99,98.99,97.87,98.36,20110905
2021-08-17,98.34,98.76,97.91,98.37,50805618
2021-08-18,98.47,98.55,98.18,98.38,20744195
2021-08-19,98.26,98.61,98.10,98.38,48742062
2021-08-20,98.76,98.80,98.08,98.39,83896481
2021-08-23,98.44,98.87,98.15,98.40,10958535
2021-08-24,98.30,98.60,97.67,98.41,2382797
2021-08-25,98.70,99.09,98.03,98.41,85401849
2021-08-26,98.62,98.74,98.34,98.42,41635481
2021-08-27,98.80,98.81,98.26,98.43,70559523
2021-08-30,98.57,98.61,98.37,98.44,80861821
2021-08-31,98.51,98.64,98.27,98.44,88062341
2021-09-01,98.55,98.58,98.11,98.45,11228600
2021-09-02,98.47,98.67,98.10,98.46,46848301
2021-09-03,98.27,98.87,98.24,98.46,13158064
2021-09-06,98.65,98.71,98.27,98.47,53143957
2021-09-07,98.34,98.72,98.25,98.48,35392856
2021-09-08,98.66,99.15,98.42,98.49,73795027
2021-09-09,98.45,98.64,98.36,98.49,43792180
2021-09-10,98.64,98.66,98.16,98.50,75841943
2021-09-13,98.29,98.76,97.95,98.51,32679249
2021-09-14,98.33,98.57,98.22,98.52,14423260
2021-09-15,98.37,98.79,98.21,98.52,32821226
2021-09-16,98.59,98.77,98.32,98.53,78750258
2021-09-17,98.23,98.68,98.21,98.54,73558143
2021-09-20,98.68,98.73,98.24,98.54,23392162
2021-09-21,98.65,98.96,98.47,98.55,40521944
2021-09-22,98.45,99.07,98.44,98.56,8699495
2021-09-23,98.80,98.94,98.03,98.57,57669119
2021-09-24,98.71,98.92,98.24,98.57,14659786
2021-09-27,98.70,98.92,98.53,98.58,37511735
2021-09-28,98.61,98.66,98.43,98.59,36073224
2021-09-29,98.72,98.96,98.04,98.59,66036393
2021-09-30,98.44,98.88,98.11,98.60,1981412
2021-10-01,98.61,99.00,98.21,98.61,25823546
2021-10-04,98.14,98.66,97.80,98.62,25946120
2021-10-05,98.62,98.74,98.50,98.62,50513338
2021-10-06,98.52,98.69,98.15,98.63,3079461
2021-10-07,98.44,98.89,97.86,98.64,78495336
2021-10-08,98.62,98.78,98.54,98.65,33635549
2021-10-11,98.76,98.93,98.61,98.65,57034523
2021-10-12,98.72,98.85,98.40,98.66,65782158
2021-10-13,99.06,99.07,98.18,98.67,27421506
2021-10-14,98.94,99.05,98.54,98.67,67057114
2021-10-15,98.46,98.75,98.45,98.68,83116141
2021-10-18,98.57,99.02,98.33,98.69,64754638
2021-10-19,98.91,98.92,98.68,98.70,77442617
2021-10-20,98.62,99.06,98.36,98.70,32353081
2021-10-21,98.66,99.03,98.41,98.71,59665187
2021-10-22,98.35,98.98,97.90,98.72,45842571
2021-10-25,98.78,99.38,98.50,98.73,52003878
2021-10-26,98.45,99.07,98.08,98.73,81905312
2021-10-27,99.03,99.48,98.57,98.74,81931984
2021-10-28,98.59,99.18,98.34,98.75,2502328
2021-10-29,98.74,99.10,98.73,98.75,44772219
2021-11-01,99.13,99.20,98.30,98.76,53243908
2021-11-02,98.94,99.16,98.69,98.77,84625879
2021-11-03,98.95,99.09,97.85,98.78,26842738
2021-11-04,98.87,99.04,98.51,98.78,82277799
2021-11-05,98.95,99.44,98.77,98.79,33232231
2021-11-08,98.82,99.16,98.64,98.80,22667045
2021-11-09,98.37,98.87,98.29,98.81,47655335
2021-11-10,98.94,99.14,98.78,98.81,47801899
2021-11-11,98.61,99.60,98.05,98.82,61796976
2021-11-12,98.68,98.91,98.55,98.83,85922916
2021-11-15,98.61,98.88,98.56,98.83,22481333
2021-11-16,98.62,99.31,98.58,98.84,19728946
2021-11-17,98.97,99.28,98.65,98.85,53368985
2021-11-18,98.44,99.00,98.17,98.86,53091715
2021-11-19,98.80,99.05,98.39,98.86,84243070
2021-11-22,98.74,99.07,98.58,98.87,81563852
2021-11-23,98.86,98.96,98.42,98.88,28492168
2021-11-24,98.72,98.93,98.22,98.89,34785910
2021-11-25,98.83,99.14,98.56,98.89,56504922
2021-11-26,99.18,99.37,98.24,98.90,86857694
2021-11-29,98.49,99.63,98.26,98.91,81730561
2021-11-30,98.88,99.52,98.38,98.91,61292631
2021-12-01,98.59,99.06,98.23,98.92,81141946
2021-12-02,99.10,99.46,98.00,98.93,54671302
2021-12-03,98.96,99.47,98.53,98.94,12978751
2021-12-06,99.05,99.23,98.63,98.94,12913763
2021-12-07,99.04,99.21,98.87,98.95,19068402
2021-12-08,98.40,99.33,98.14,98.96,21525247
2021-12-09,99.25,99.33,98.19,98.97,21493889
2021-12-10,98.79,99.03,98.20,98.97,59258788
2021-12-13,99.04,99.50,98.85,98.98,24375644
2021-12-14,98.93,99.23,98.91,98.99,65748258
2021-12-15,98.93,99.22,98.54,98.99,70192431
2021-12-16,98.94,99.08,98.47,99.00,39731076
