Date,Open,High,Low,Close,Volume
2019-12-25,168.44,168.98,167.92,168.61,75085626
2019-12-26,167.47,167.87,166.91,167.08,47170263
2019-12-27,168.71,169.74,168.09,168.34,25717034
2019-12-30,166.37,166.84,166.32,166.43,82279671
2019-12-31,167.66,168.41,166.86,167.66,58517775
2020-01-01,169.96,169.97,169.13,169.41,20067759
2020-01-02,169.84,170.41,169.51,169.65,48645093
2020-01-03,168.26,168.61,167.27,167.78,56932843
2020-01-06,167.70,168.17,167.39,168.14,22450843
2020-01-07,168.93,169.76,167.90,168.31,87981877
2020-01-08,167.47,168.28,167.27,167.34,13296088
2020-01-09,166.47,167.13,165.39,166.21,78458723
2020-01-10,164.46,164.55,164.17,164.32,9628182
2020-01-13,162.74,163.54,162.57,162.85,79135019
2020-01-14,161.65,162.18,161.45,161.87,9833310
2020-01-15,162.40,162.52,161.40,162.47,20883738
2020-01-16,160.20,160.83,159.41,160.65,41624463
2020-01-17,160.33,161.11,159.10,159.93,51675496
2020-01-20,159.20,159.40,158.42,159.34,43467336
2020-01-21,158.62,159.47,158.61,158.90,46850948
2020-01-22,160.95,161.21,160.71,160.98,82658947
2020-01-23,159.85,160.40,158.58,159.09,80497521
2020-01-24,156.17,156.21,155.76,156.01,78609798
2020-01-27,155.71,156.09,155.62,155.70,16415742
2020-01-28,154.20,154.90,153.81,154.73,69641138
2020-01-29,155.54,156.23,153.74,154.41,13386042
2020-01-30,153.50,153.77,152.72,153.43,89523177
2020-01-31,152.92,153.40,152.88,153.25,35970354
2020-02-03,153.94,153.99,153.69,153.77,21809016
2020-02-04,154.24,154.71,153.39,153.77,27730765
2020-02-05,153.86,154.49,153.60,153.86,71703068
2020-02-06,153.02,154.38,152.87,153.27,1222172
2020-02-07,154.37,154.41,153.83,154.19,84405026
2020-02-10,152.64,152.80,152.00,152.77,13445110
2020-02-11,153.21,153.55,152.95,153.43,60917347
2020-02-12,154.27,154.60,153.84,154.44,88262008
2020-02-13,155.59,156.66,155.36,155.86,45392802
2020-02-14,154.64,155.48,154.36,155.17,42168040
2020-02-17,155.03,156.01,154.80,155.91,17899087
2020-02-18,155.02,156.18,154.67,155.51,12062079
2020-02-19,153.46,153.85,152.79,153.79,7295850
2020-02-20,155.25,155.62,154.89,155.21,8145078
2020-02-21,154.25,154.51,153.73,154.31,41942953
2020-02-24,154.58,154.89,153.75,154.54,35332279
2020-02-25,157.40,157.62,156.97,157.32,64624965
2020-02-26,157.43,157.66,156.47,157.55,73771479
2020-02-27,157.26,158.09,156.22,157.52,69308231
2020-02-28,158.39,158.78,158.17,158.54,6237093
2020-03-02,157.94,159.22,157.66,158.39,13825325
2020-03-03,159.70,160.13,159.50,159.59,84523787
2020-03-04,158.10,158.49,158.03,158.34,49208814
2020-03-05,157.44,158.04,157.37,157.40,22074807
2020-03-06,158.34,158.45,158.11,158.27,80270194
2020-03-09,159.79,160.02,159.47,159.57,6120005
2020-03-10,161.51,162.28,160.78,160.96,46237701
2020-03-11,158.71,159.74,158.67,159.35,24597493
2020-03-12,160.35,160.79,159.72,160.07,68774057
2020-03-13,160.99,161.30,160.89,161.00,68492815
2020-03-16,160.82,161.36,160.74,161.07,75983740
2020-03-17,165.49,165.75,165.09,165.18,20893850
2020-03-18,163.32,163.69,162.88,163.63,77761810
2020-03-19,164.42,164.60,163.81,164.14,78987014
2020-03-20,164.38,164.91,163.75,164.38,70499145
2020-03-23,162.06,162.27,160.78,161.68,32454912
2020-03-24,162.64,163.36,162.01,162.39,72938366
2020-03-25,162.43,162.67,161.98,162.05,71551830
2020-03-26,162.29,162.37,161.88,162.21,59728794
2020-03-27,162.50,163.18,161.88,162.76,45216216
2020-03-30,162.95,163.44,162.64,162.98,28194786
2020-03-31,162.33,162.51,161.79,162.36,23434476
2020-04-01,161.96,162.09,161.30,161.49,39094799
2020-04-02,162.40,163.77,161.87,162.34,15756310
2020-04-03,163.68,165.09,163.50,164.13,25089931
2020-04-06,165.68,166.25,165.48,165.55,51379041
2020-04-07,165.20,165.65,163.57,165.49,20706850
2020-04-08,165.48,166.10,165.22,165.85,84900156
2020-04-09,166.94,167.21,166.22,166.74,79316617
2020-04-10,169.04,169.64,168.28,168.95,1822927
2020-04-13,170.86,171.33,170.37,170.84,39911475
2020-04-14,171.98,172.04,170.83,171.67,3838755
2020-04-15,171.95,172.20,171.24,171.70,14877329
2020-04-16,171.81,172.40,171.46,172.14,60454781
2020-04-17,173.42,174.62,172.89,174.02,66563800
2020-04-20,174.49,174.49,173.79,174.16,32695964
2020-04-21,173.31,173.96,173.22,173.49,64602011
2020-04-22,172.47,173.28,171.79,172.19,55665281
2020-04-23,175.07,175.74,174.78,174.98,59969391
2020-04-24,175.55,175.85,175.17,175.23,39050581
2020-04-27,175.52,176.01,175.27,175.59,52166338
2020-04-28,177.95,179.06,177.67,178.21,42791063
2020-04-29,177.65,178.41,177.25,178.10,89119627
2020-04-30,175.24,175.33,174.10,175.07,40804053
2020-05-01,175.19,175.44,175.16,175.18,78659198
2020-05-04,174.46,176.26,174.24,175.35,14170489
2020-05-05,175.84,176.26,175.51,176.06,36264247
2020-05-06,177.12,177.24,177.05,177.20,81183626
2020-05-07,177.45,177.82,176.70,177.73,67975783
2020-05-08,178.34,178.53,178.18,178.37,72057088
2020-05-11,181.72,181.96,181.36,181.52,62548049
2020-05-12,181.17,181.24,180.17,181.22,17303916
2020-05-13,181.18,181.31,180.50,181.26,46935350
2020-05-14,180.23,180.64,179.48,180.32,58447880
2020-05-15,182.98,183.83,182.76,183.69,82418870
2020-05-18,184.86,185.49,184.26,185.07,88220230
2020-05-19,183.45,184.06,182.64,184.01,28976203
2020-05-20,183.42,183.60,183.04,183.59,76373493
2020-05-21,184.25,184.54,183.42,184.23,19292261
2020-05-22,186.54,187.35,185.13,186.55,23824610
2020-05-25,185.54,186.08,184.58,185.74,7075398
2020-05-26,187.83,188.26,187.37,187.56,82354054
2020-05-27,190.00,190.33,189.03,189.81,29216697
2020-05-28,188.78,190.10,188.03,189.42,60801160
2020-05-29,189.35,190.50,189.22,189.34,21864811
2020-06-01,185.63,186.52,185.18,186.19,2157733
2020-06-02,184.03,184.10,183.95,184.00,14206797
2020-06-03,181.48,182.32,180.54,181.72,19721793
2020-06-04,184.77,184.90,184.14,184.49,41742062
2020-06-05,181.69,182.48,181.44,181.60,82742903
2020-06-08,181.23,181.38,180.50,180.96,14640345
2020-06-09,180.47,180.83,179.58,180.23,86028579
2020-06-10,179.98,180.59,179.86,180.29,29514993
2020-06-11,180.43,180.63,179.55,180.15,16051361
2020-06-12,179.04,179.86,178.88,179.21,45951114
2020-06-15,179.10,179.64,178.53,179.27,50218679
2020-06-16,178.69,179.95,178.68,178.93,30286769
2020-06-17,178.01,178.57,177.52,178.24,2932667
2020-06-18,176.77,177.15,175.20,176.34,12299300
2020-06-19,177.98,179.35,177.54,177.74,60110716
2020-06-22,177.04,177.73,176.75,177.71,21334396
2020-06-23,176.25,176.76,176.02,176.49,19808982
2020-06-24,177.12,177.22,176.20,176.63,7564651
2020-06-25,178.22,178.77,177.59,178.33,29078300
2020-06-26,176.54,177.59,175.78,175.91,49751633
2020-06-29,176.84,177.26,176.29,177.14,28996687
2020-06-30,177.09,177.41,176.58,176.82,12392927
2020-07-01,177.85,178.38,177.58,178.17,2510706
2020-07-02,176.76,178.36,176.58,177.54,51014492
2020-07-03,180.61,180.78,179.58,180.11,80768915
2020-07-06,179.97,180.68,179.10,179.28,53166593
2020-07-07,178.53,178.92,177.61,178.09,64141425
2020-07-08,178.57,179.50,177.91,179.27,34852436
2020-07-09,179.40,180.06,178.52,179.37,67140127
2020-07-10,178.73,179.52,178.25,179.24,53076423
2020-07-13,181.22,182.06,180.96,181.08,51718008
2020-07-14,178.45,179.49,178.35,179.42,39715616
2020-07-15,179.07,180.20,178.37,178.89,5842049
2020-07-16,180.47,180.91,179.91,180.11,32477113
2020-07-17,181.30,181.72,180.80,181.47,81948400
2020-07-20,178.94,180.16,178.86,179.07,53359466
2020-07-21,179.06,179.31,178.81,179.04,34544110
2020-07-22,178.96,179.72,178.49,179.38,19651077
2020-07-23,179.93,180.00,179.71,179.91,6524400
2020-07-24,179.47,179.84,178.70,179.73,18322483
2020-07-27,179.91,180.56,178.92,179.79,41029643
2020-07-28,182.40,182.98,182.17,182.24,15021846
2020-07-29,182.33,183.12,181.77,182.07,9474939
2020-07-30,179.14,180.01,177.76,179.38,27996644
2020-07-31,176.81,177.54,175.85,176.30,52824033
2020-08-03,177.36,177.79,176.67,177.09,68029368
2020-08-04,178.40,178.63,177.71,178.25,38325815
2020-08-05,177.37,177.78,177.20,177.64,37743574
2020-08-06,179.64,179.77,179.25,179.57,68851341
2020-08-07,181.86,182.86,181.01,181.77,12239399
2020-08-10,181.42,181.54,180.16,181.54,33021760
2020-08-11,184.65,185.19,183.89,184.28,32374216
2020-08-12,189.80,190.17,188.72,190.13,89717820
2020-08-13,192.35,192.39,191.64,191.65,56421653
2020-08-14,191.42,191.65,191.09,191.10,67525606
2020-08-17,190.57,191.39,190.43,190.73,78390197
2020-08-18,189.17,189.44,189.07,189.28,68351437
2020-08-19,192.02,192.53,190.41,191.43,64040962
2020-08-20,189.01,190.14,188.92,190.09,81980071
2020-08-21,190.50,190.62,189.49,190.30,75529829
2020-08-24,189.55,189.89,189.15,189.61,26305941
2020-08-25,188.29,188.45,188.02,188.17,72224589
2020-08-26,190.43,191.23,189.43,190.25,52452991
2020-08-27,192.01,192.41,191.74,191.92,52722100
2020-08-28,190.31,191.13,189.79,190.81,46672410
2020-08-31,189.39,189.50,189.04,189.26,75566648
2020-09-01,187.68,188.85,187.18,188.05,5104041
2020-09-02,188.75,189.65,188.03,188.38,28810510
2020-09-03,189.64,190.32,188.92,189.20,46916090
2020-09-04,189.10,190.64,189.00,189.67,18066240
2020-09-07,189.54,190.01,188.64,189.55,2648630
2020-09-08,185.05,187.37,184.31,185.38,55120026
2020-09-09,185.03,185.67,184.59,185.52,62756922
2020-09-10,185.20,185.38,184.85,185.31,73543090
2020-09-11,183.77,184.09,183.51,183.82,32330253
2020-09-14,185.89,186.08,184.97,185.42,20877264
2020-09-15,185.47,186.07,185.23,185.85,23898699
2020-09-16,187.44,187.80,187.44,187.64,29569583
2020-09-17,187.72,188.15,187.23,187.74,11805386
2020-09-18,188.18,188.98,186.53,187.44,12488723
2020-09-21,187.48,187.60,187.24,187.50,62504234
2020-09-22,189.32,189.93,188.84,188.93,84870683
2020-09-23,186.98,187.23,186.92,187.14,72599886
2020-09-24,189.07,189.31,187.54,188.68,73151400
2020-09-25,191.69,191.74,190.98,191.69,19070267
2020-09-28,193.09,193.38,192.89,193.11,15380510
2020-09-29,194.64,195.30,194.05,194.19,54587071
2020-09-30,195.30,195.41,195.00,195.24,49568969
2020-10-01,195.61,196.99,194.56,196.27,36410472
2020-10-02,192.95,193.42,192.19,192.66,39768198
2020-10-05,193.52,194.11,193.25,193.51,69078159
2020-10-06,193.81,194.27,193.18,194.24,32292428
2020-10-07,193.20,193.70,192.77,192.79,11856328
2020-10-08,193.25,193.93,193.10,193.52,27467496
2020-10-09,192.81,193.01,191.46,192.24,62481811
2020-10-12,194.14,194.51,193.52,194.08,86313845
2020-10-13,194.97,195.26,194.71,194.84,58512662
2020-10-14,194.82,195.26,194.39,194.86,23764424
2020-10-15,196.22,196.40,196.14,196.19,58362521
2020-10-16,194.88,195.52,194.59,195.14,46276735
2020-10-19,196.17,196.22,195.59,195.61,61641710
2020-10-20,197.15,197.45,196.36,196.92,68245567
2020-10-21,195.23,195.58,194.82,195.36,75584787
2020-10-22,190.87,191.29,190.66,190.90,40820912
2020-10-23,194.89,195.98,193.74,194.32,63363651
2020-10-26,196.11,196.52,195.05,195.60,85549286
2020-10-27,195.22,196.56,194.91,196.34,2165097
2020-10-28,195.87,196.24,195.57,196.06,85349504
2020-10-29,195.78,196.74,195.69,195.78,88487569
2020-10-30,191.89,193.16,191.78,191.83,35817904
2020-11-02,193.52,193.80,193.16,193.50,67052720
2020-11-03,192.94,193.52,192.14,193.16,48641979
2020-11-04,196.68,196.88,195.55,196.33,10076905
2020-11-05,197.91,198.25,197.33,197.47,25237284
2020-11-06,199.10,200.57,199.04,199.34,5720357
2020-11-09,201.44,201.72,200.63,201.03,44930486
2020-11-10,203.04,203.42,201.78,202.74,33685813
2020-11-11,200.68,201.89,199.68,200.52,72744646
2020-11-12,203.07,203.32,201.33,202.86,21615842
2020-11-13,204.00,204.10,202.83,203.62,7837434
2020-11-16,203.44,203.94,202.49,203.58,78567907
2020-11-17,204.14,204.47,203.18,204.08,71743985
2020-11-18,205.01,205.30,204.25,204.77,83696818
2020-11-19,204.59,204.78,204.07,204.31,44956251
2020-11-20,204.81,206.03,204.80,204.89,79196185
2020-11-23,202.86,202.92,202.42,202.66,35050105
2020-11-24,203.99,204.03,202.76,203.38,63438984
2020-11-25,201.06,202.05,200.25,201.72,88411192
2020-11-26,202.34,202.70,202.33,202.34,84881842
2020-11-27,202.84,203.20,202.05,202.68,88414309
2020-11-30,202.55,202.85,201.95,202.04,89756200
2020-12-01,204.20,204.40,203.03,203.34,28211530
2020-12-02,203.77,204.92,203.62,204.30,69624614
2020-12-03,202.88,203.24,202.42,203.22,68937565
2020-12-04,201.49,201.98,201.23,201.63,28742089
2020-12-07,201.44,201.75,200.77,201.03,14228338
2020-12-08,200.35,200.45,199.69,200.45,75486452
2020-12-09,205.53,206.60,203.51,204.63,42188491
2020-12-10,202.78,203.60,201.76,202.35,35715101
2020-12-11,200.95,201.18,200.15,200.74,26438189
2020-12-14,201.58,201.81,200.64,201.07,19571335
2020-12-15,201.21,202.33,201.16,201.53,67041756
2020-12-16,203.54,204.56,201.54,202.63,73486963
2020-12-17,203.74,203.86,202.87,203.07,17826387
2020-12-18,203.11,203.87,202.34,202.54,53013972
2020-12-21,204.95,206.57,203.37,204.59,86600491
2020-12-22,205.00,205.05,204.08,204.56,31698036
2020-12-23,203.85,204.47,203.37,203.98,2533612
2020-12-24,202.93,204.51,202.25,203.21,12149287
2020-12-25,203.20,204.21,202.18,204.05,7998475
2020-12-28,208.70,209.85,208.36,208.46,50644432
2020-12-29,207.01,207.52,206.92,207.05,28372898
2020-12-30,208.08,208.53,207.08,207.74,65072942
2020-12-31,208.97,209.16,208.40,209.15,46929612
2021-01-01,208.09,208.56,207.52,208.50,62261042
2021-01-04,210.40,210.57,209.74,210.05,80825504
2021-01-05,208.48,209.09,207.86,208.84,30658878
2021-01-06,209.17,209.80,207.29,208.26,23376816
2021-01-07,207.47,208.44,206.81,207.98,3077085
2021-01-08,205.91,206.25,205.37,205.57,64161169
2021-01-11,204.03,204.40,203.83,204.38,50613913
2021-01-12,206.70,207.18,205.70,205.97,76268991
2021-01-13,204.65,204.69,203.88,204.11,46148111
2021-01-14,202.77,203.17,202.17,202.88,48570911
2021-01-15,200.00,201.00,199.64,200.21,71552168
2021-01-18,199.90,200.42,199.55,200.00,88201460
2021-01-19,204.93,205.48,204.27,204.49,35888888
2021-01-20,203.80,204.37,203.01,204.22,16724349
2021-01-21,202.41,203.86,201.39,202.66,28984807
2021-01-22,200.07,200.36,200.05,200.18,1769081
2021-01-25,201.02,201.47,200.89,200.99,80274716
2021-01-26,201.41,201.62,200.80,201.54,75251485
2021-01-27,201.77,202.65,200.71,201.53,74829694
2021-01-28,200.27,200.74,200.16,200.55,37433821
2021-01-29,198.65,199.31,196.63,198.04,48328469
2021-02-01,199.21,199.90,198.42,198.53,22329154
2021-02-02,197.29,197.95,197.05,197.43,75072946
2021-02-03,197.91,198.06,197.40,197.67,88740559
2021-02-04,199.02,199.66,198.70,199.23,48494335
2021-02-05,197.71,198.51,197.30,197.58,22144049
2021-02-08,197.86,198.30,195.97,197.84,47807280
2021-02-09,194.69,196.39,194.07,195.31,80651485
2021-02-10,194.51,195.93,194.32,194.94,88136923
2021-02-11,194.88,195.22,194.30,194.63,3936810
2021-02-12,190.71,190.73,189.19,190.46,36534693
2021-02-15,192.71,192.79,192.12,192.37,54182480
2021-02-16,192.75,193.27,192.54,192.95,52592005
2021-02-17,195.75,196.04,195.16,195.41,85078669
2021-02-18,193.19,193.83,192.98,193.73,76221463
2021-02-19,194.85,195.91,193.56,194.91,19948408
2021-02-22,195.80,196.83,194.79,195.38,66067988
2021-02-23,194.86,194.91,194.40,194.78,85066215
2021-02-24,190.61,191.33,190.28,190.47,25405646
2021-02-25,189.14,189.51,187.90,188.89,36313988
2021-02-26,188.57,189.09,187.32,188.78,76231507
2021-03-01,190.16,190.61,189.77,190.00,66797057
2021-03-02,188.65,189.07,188.52,188.59,48711507
2021-03-03,184.16,185.22,183.52,184.67,47601464
2021-03-04,182.63,183.24,182.55,183.20,20003417
2021-03-05,182.95,183.82,182.27,182.41,28441158
2021-03-08,179.88,179.93,179.38,179.73,12915843
2021-03-09,179.89,180.35,179.53,179.93,25663627
2021-03-10,179.87,180.56,179.72,180.06,88160914
2021-03-11,181.92,182.53,180.69,181.52,16338762
2021-03-12,181.09,181.15,180.27,180.69,53705464
2021-03-15,180.15,180.23,178.60,179.71,28959696
2021-03-16,179.80,180.92,179.78,179.95,89765387
2021-03-17,179.31,179.64,178.49,179.24,63233640
2021-03-18,177.64,177.79,177.48,177.52,34757850
2021-03-19,178.97,179.44,178.51,178.73,78848299
2021-03-22,178.84,178.94,178.20,178.70,15004432
2021-03-23,178.62,178.71,178.07,178.53,41809717
2021-03-24,180.32,180.38,179.79,180.15,64679945
2021-03-25,185.74,185.87,184.23,185.83,30942596
2021-03-26,189.14,189.77,188.78,189.33,62930737
2021-03-29,190.03,190.87,189.60,190.70,64043552
2021-03-30,189.37,190.12,189.04,189.50,27121763
2021-03-31,189.76,191.05,189.56,190.41,26193786
2021-04-01,189.65,190.70,189.01,189.73,1323268
2021-04-02,190.54,191.19,189.79,190.34,73830369
2021-04-05,191.74,192.17,191.53,191.70,86537118
2021-04-06,189.99,190.23,188.70,189.89,45883998
2021-04-07,190.64,191.32,189.42,190.13,12541773
2021-04-08,195.83,196.87,195.79,196.01,83481109
2021-04-09,199.87,200.44,199.32,199.46,83300911
2021-04-12,200.62,200.94,199.86,200.42,40845736
2021-04-13,197.70,198.40,197.22,197.75,59366127
2021-04-14,198.18,198.25,197.14,197.50,35750392
2021-04-15,200.05,201.23,199.86,200.09,1470236
2021-04-16,201.98,202.67,201.07,201.23,73794509
2021-04-19,200.86,201.06,200.67,200.74,71460419
2021-04-20,200.62,201.39,200.01,200.09,63090847
2021-04-21,199.45,200.53,199.19,199.69,2486960
2021-04-22,200.47,200.86,200.13,200.31,49634602
2021-04-23,197.95,198.64,197.21,198.06,9225364
2021-04-26,197.73,198.46,197.18,197.36,63259038
2021-04-27,195.09,195.18,194.02,194.27,43015803
2021-04-28,193.23,195.13,193.10,193.72,12423595
2021-04-29,191.46,192.09,191.18,191.33,77810203
2021-04-30,189.19,189.73,187.95,188.58,73024421
2021-05-03,188.38,189.33,188.06,188.92,16310290
2021-05-04,187.63,188.12,187.18,187.29,11495384
2021-05-05,186.69,187.22,186.05,187.18,35923952
2021-05-06,188.72,189.09,187.52,187.90,25069121
2021-05-07,184.46,184.98,184.15,184.61,29313254
2021-05-10,182.86,183.59,181.86,182.67,72227400
2021-05-11,182.85,183.49,181.53,183.23,79930590
2021-05-12,182.11,182.44,181.63,181.94,52617344
2021-05-13,185.27,186.06,184.34,185.72,13416240
2021-05-14,182.84,183.33,181.94,182.57,87200539
2021-05-17,184.26,184.26,183.75,183.93,12929979
2021-05-18,184.59,185.45,183.42,185.05,58594608
2021-05-19,187.84,188.51,187.58,187.62,47407728
2021-05-20,186.34,186.81,185.53,186.31,25640318
2021-05-21,186.25,186.72,186.09,186.38,87531015
2021-05-24,188.77,189.38,188.30,188.57,4634179
2021-05-25,188.64,189.44,188.45,188.97,86791042
2021-05-26,188.84,189.28,188.32,188.81,49712827
2021-05-27,189.25,190.28,189.04,189.56,24316250
2021-05-28,190.94,191.28,189.40,190.36,61309337
2021-05-31,189.36,190.03,188.46,189.09,30177447
2021-06-01,186.46,186.64,184.19,186.15,12159261
2021-06-02,185.72,187.16,184.48,185.76,70170269
2021-06-03,186.43,186.66,184.86,185.80,34450055
2021-06-04,186.57,186.96,186.34,186.45,51449325
2021-06-07,184.92,185.60,183.84,185.46,41174643
2021-06-08,183.12,184.94,182.82,183.41,13488525
2021-06-09,182.20,182.76,181.59,182.30,12001470
2021-06-10,177.73,178.12,177.45,177.90,39442760
2021-06-11,176.93,178.02,176.48,177.46,15589856
2021-06-14,177.75,178.95,177.37,177.51,73704747
2021-06-15,176.47,176.91,176.14,176.27,29298950
2021-06-16,176.71,177.57,176.35,176.37,52146816
2021-06-17,178.64,178.74,178.32,178.41,62895147
2021-06-18,179.51,179.60,178.63,179.48,42655572
2021-06-21,179.98,180.29,179.05,180.09,80383572
2021-06-22,180.35,181.06,179.49,179.74,59199088
2021-06-23,180.42,181.44,179.39,180.45,87529272
2021-06-24,177.38,177.94,176.59,177.19,70868854
2021-06-25,178.07,178.52,177.08,178.10,7578894
2021-06-28,180.24,180.40,180.07,180.15,42059997
2021-06-29,179.26,180.02,178.91,179.43,20667876
2021-06-30,179.95,180.04,179.79,180.01,74599805
2021-07-01,179.06,179.37,178.54,178.55,51197918
2021-07-02,176.02,176.42,175.67,176.04,86290433
2021-07-05,179.52,179.68,178.21,179.02,46924084
2021-07-06,178.46,178.76,178.03,178.73,80318544
2021-07-07,177.22,177.57,176.79,177.26,14294277
2021-07-08,178.18,178.45,177.81,178.32,69078436
2021-07-09,179.73,180.11,179.61,180.10,32829020
2021-07-12,178.66,179.15,177.53,178.86,48412552
2021-07-13,179.80,179.83,179.22,179.49,82406611
2021-07-14,175.06,176.25,174.55,174.80,88297984
2021-07-15,172.67,173.76,172.40,173.00,23912929
2021-07-16,175.44,175.47,174.94,175.42,83977281
2021-07-19,178.62,179.23,177.21,178.03,72176868
2021-07-20,178.73,179.10,178.21,178.53,83037515
2021-07-21,181.17,181.79,180.95,181.00,80273921
2021-07-22,181.48,181.57,180.38,180.50,11381070
2021-07-23,180.00,180.67,178.86,179.16,54420226
2021-07-26,177.47,177.66,176.91,177.44,83835698
2021-07-27,178.13,178.47,177.77,178.08,40901049
2021-07-28,177.88,179.01,177.67,178.28,20362064
2021-07-29,177.46,177.82,177.00,177.72,19408593
2021-07-30,175.84,176.24,175.15,175.25,51846412
2021-08-02,172.46,173.15,172.42,173.02,24518369
2021-08-03,174.12,174.61,173.89,174.61,17861785
2021-08-04,173.49,173.85,173.03,173.31,11642088
2021-08-05,173.82,173.97,173.64,173.68,34685809
2021-08-06,174.58,174.78,173.32,174.05,73192893
2021-08-09,178.85,178.92,178.44,178.60,17213254
2021-08-10,177.39,177.94,177.11,177.87,24438717
2021-08-11,177.46,177.91,177.21,177.81,3424624
2021-08-12,176.76,177.38,175.71,176.77,51809238
2021-08-13,177.46,177.70,177.13,177.50,29985699
2021-08-16,173.94,174.46,173.35,173.52,61622757
2021-08-17,175.07,175.12,174.05,174.66,35355899
2021-08-18,176.87,177.29,176.52,176.64,70289850
2021-08-19,176.72,176.76,175.96,176.49,27063544
2021-08-20,176.12,176.38,174.69,176.03,74126057
2021-08-23,175.84,176.84,175.29,176.45,14768325
2021-08-24,174.99,176.73,174.70,176.20,66998575
2021-08-25,174.70,175.02,174.45,174.59,40832582
2021-08-26,174.49,175.34,173.97,174.02,2696148
2021-08-27,174.40,174.71,173.73,174.47,9136118
2021-08-30,174.21,174.75,173.89,174.59,13790592
2021-08-31,173.61,173.65,172.53,173.39,39703122
2021-09-01,172.20,172.66,172.16,172.46,33801386
2021-09-02,171.54,172.95,171.15,172.49,32209506
2021-09-03,170.96,171.48,170.33,170.82,67765246
2021-09-06,172.69,173.00,172.26,172.46,22478651
2021-09-07,173.04,173.18,172.37,172.68,83445449
2021-09-08,171.28,172.17,171.01,171.37,14059971
2021-09-09,170.24,171.53,169.86,171.26,11797087
2021-09-10,171.64,172.12,171.50,171.76,1700166
2021-09-13,172.30,172.83,172.01,172.08,83838457
2021-09-14,174.64,175.19,174.40,174.79,74105601
2021-09-15,175.79,176.55,174.61,175.41,83542536
2021-09-16,178.28,179.22,176.64,177.72,79223995
2021-09-17,178.92,178.97,178.32,178.79,58185655
2021-09-20,177.66,177.76,176.66,177.24,84339631
2021-09-21,177.54,178.06,177.44,178.05,13921069
2021-09-22,179.31,179.32,178.84,178.90,18091284
2021-09-23,178.97,179.86,177.70,178.08,39345670
2021-09-24,179.21,179.36,178.31,179.22,16992201
2021-09-27,179.18,179.61,178.86,179.43,10116848
2021-09-28,179.05,180.22,179.05,179.29,56173576
2021-09-29,177.09,177.71,176.95,177.02,44115844
2021-09-30,174.90,175.14,174.60,174.94,38246062
2021-10-01,175.85,176.24,175.80,175.85,36366519
2021-10-04,175.20,175.99,174.70,175.48,88631839
2021-10-05,175.50,177.14,175.15,176.32,43277529
2021-10-06,178.61,179.66,177.89,178.75,67677557
2021-10-07,178.22,178.77,176.99,177.99,31497010
2021-10-08,179.69,180.37,179.08,179.36,48795031
2021-10-11,180.67,181.03,179.29,179.85,61777731
2021-10-12,180.02,180.49,179.47,180.10,64218855
2021-10-13,179.18,180.00,179.10,179.40,19946362
2021-10-14,179.42,179.72,177.93,179.29,9211562
2021-10-15,179.40,179.70,178.66,179.14,1458609
2021-10-18,181.00,181.49,179.51,180.32,14806821
2021-10-19,180.93,181.19,180.50,180.59,46222526
2021-10-20,180.98,181.37,179.75,180.36,19578631
2021-10-21,181.19,182.19,180.56,181.47,25712338
2021-10-22,177.49,178.18,177.31,177.97,66918277
2021-10-25,176.32,176.91,175.80,176.51,81835413
2021-10-26,179.00,179.02,178.47,178.86,18857867
2021-10-27,179.19,179.88,178.83,179.34,59902091
2021-10-28,179.20,179.76,178.96,179.61,82106477
2021-10-29,179.55,180.12,179.02,179.39,29599397
2021-11-01,181.59,183.33,181.03,182.40,30790508
2021-11-02,180.62,181.14,180.22,181.11,6784296
2021-11-03,178.82,179.41,178.81,179.15,75878331
2021-11-04,178.95,179.47,178.95,179.18,70226781
2021-11-05,178.72,178.99,177.02,178.26,43936797
2021-11-08,177.35,178.23,176.52,176.84,57232198
2021-11-09,173.69,173.91,173.40,173.45,67267502
2021-11-10,171.87,171.88,171.00,171.69,59545347
2021-11-11,167.93,168.51,167.92,168.11,20323523
2021-11-12,168.25,168.42,167.67,168.00,47545466
2021-11-15,169.24,169.63,169.12,169.57,57287996
2021-11-16,169.79,170.05,169.72,169.85,37872082
2021-11-17,170.60,171.29,170.08,171.02,48235849
2021-11-18,173.68,173.97,173.51,173.62,85545979
2021-11-19,172.59,172.99,171.94,172.38,29915790
2021-11-22,173.86,174.56,173.56,173.57,75447139
2021-11-23,170.98,171.19,169.68,170.41,54319345
2021-11-24,170.31,171.19,170.08,170.13,14866501
2021-11-25,174.38,174.61,173.56,173.77,5318464
2021-11-26,173.48,174.13,172.40,172.78,48924783
2021-11-29,171.23,171.56,170.60,170.79,27090956
2021-11-30,173.26,174.18,172.88,173.71,52521252
2021-12-01,173.04,174.19,172.65,173.56,30837304
2021-12-02,174.06,174.68,173.85,174.45,26427049
2021-12-03,176.17,176.87,176.08,176.54,16358788
2021-12-06,176.77,177.29,176.45,176.91,68558153
2021-12-07,178.29,178.42,177.40,178.20,31992014
2021-12-08,177.82,178.49,176.76,177.28,46956718
2021-12-09,177.79,177.80,177.00,177.07,69531224
2021-12-10,176.75,177.44,176.43,177.23,60837546
2021-12-13,179.93,180.33,179.36,179.52,18003893
2021-12-14,177.25,177.64,176.73,177.63,89717027
2021-12-15,178.32,179.14,177.73,178.44,79487134
2021-12-16,176.41,178.06,176.39,177.49,43878730
