Date,Open,High,Low,Close,Volume
2019-12-25,304.59,305.16,303.55,304.92,40093379
2019-12-26,302.98,303.55,301.61,302.79,39013965
2019-12-27,305.16,305.91,304.12,305.60,19863961
2019-12-30,306.19,306.59,305.02,305.80,5228433
2019-12-31,303.56,304.78,302.29,304.27,2139283
2020-01-01,294.64,298.49,293.48,296.04,87644235
2020-01-02,296.29,297.27,296.06,296.65,28972039
2020-01-03,300.55,300.85,299.65,300.83,51172737
2020-01-06,299.10,299.91,297.59,299.38,11355234
2020-01-07,304.93,305.28,304.45,304.45,42240647
2020-01-08,304.10,306.55,303.72,304.11,2591318
2020-01-09,303.47,304.54,303.26,304.35,45546029
2020-01-10,302.31,302.81,301.28,301.80,57878325
2020-01-13,300.74,300.87,299.98,300.87,4726107
2020-01-14,307.55,307.89,306.78,307.03,51643439
2020-01-15,306.37,307.26,306.08,306.62,73322106
2020-01-16,302.90,303.92,301.47,302.21,21053313
2020-01-17,308.69,308.74,308.35,308.41,86094768
2020-01-20,306.16,306.32,306.02,306.19,74539946
2020-01-21,300.04,300.10,298.57,299.35,19173811
2020-01-22,300.98,302.19,300.19,300.79,49368797
2020-01-23,303.09,304.38,302.31,302.50,38966960
2020-01-24,300.86,301.78,300.13,301.33,18354623
2020-01-27,304.48,304.89,303.38,304.62,53736308
2020-01-28,305.04,308.41,304.41,306.11,44151727
2020-01-29,299.97,301.16,298.56,299.63,84377973
2020-01-30,303.34,303.93,302.64,303.73,54614698
2020-01-31,307.68,309.46,307.51,307.82,63475186
2020-02-03,306.58,309.12,306.32,307.19,85379088
2020-02-04,307.09,307.23,306.06,307.14,53119908
2020-02-05,308.71,309.77,307.97,309.64,21667919
2020-02-06,307.67,307.89,306.38,307.40,20184010
2020-02-07,300.80,301.80,300.78,301.13,80138068
2020-02-10,300.42,301.05,299.73,300.18,36994297
2020-02-11,301.79,302.06,299.73,301.00,35659947
2020-02-12,295.66,295.99,293.81,295.34,21179565
2020-02-13,296.63,297.77,296.57,296.69,56316211
2020-02-14,298.66,299.00,298.56,298.81,54616650
2020-02-17,296.20,297.51,295.52,297.03,55197259
2020-02-18,298.79,299.08,298.49,298.83,11176072
2020-02-19,302.44,303.25,301.96,302.84,47836412
2020-02-20,312.11,313.32,308.90,311.33,5265607
2020-02-21,308.05,308.70,305.53,308.44,38727174
2020-02-24,311.27,311.78,309.88,311.52,36799520
2020-02-25,306.11,306.21,303.52,305.82,63627797
2020-02-26,307.54,309.89,307.35,308.87,3486000
2020-02-27,311.23,311.78,310.23,311.08,20918618
2020-02-28,309.38,310.84,308.19,310.25,42257946
2020-03-02,309.74,310.87,309.62,309.74,4393978
2020-03-03,318.63,319.45,317.64,318.84,41231172
2020-03-04,319.46,320.65,317.77,319.28,89825244
2020-03-05,315.47,315.99,315.20,315.42,60761246
2020-03-06,313.87,314.25,313.69,313.74,39065316
2020-03-09,312.91,315.06,312.63,313.01,30106111
2020-03-10,311.10,312.01,310.80,311.77,27283227
2020-03-11,311.85,313.12,310.92,311.70,61962454
2020-03-12,310.59,311.35,310.46,310.64,17928987
2020-03-13,307.30,308.86,307.02,308.55,44011003
2020-03-16,309.66,310.69,308.31,309.43,64283610
2020-03-17,304.17,304.82,301.78,303.59,29951016
2020-03-18,301.90,302.67,301.76,302.29,24275142
2020-03-19,293.67,294.50,293.16,293.42,34029455
2020-03-20,294.21,294.41,294.07,294.35,49192532
2020-03-23,297.43,299.29,295.79,298.31,85620500
2020-03-24,295.84,296.22,294.84,295.72,88978844
2020-03-25,296.36,296.78,295.08,295.77,36587661
2020-03-26,290.12,291.39,289.57,290.79,41351050
2020-03-27,292.19,292.37,291.43,291.90,1713906
2020-03-30,292.37,293.20,291.63,292.88,29829021
2020-03-31,290.98,292.46,289.64,291.46,52119686
2020-04-01,282.94,284.31,281.26,282.59,54526186
2020-04-02,287.82,288.40,287.58,287.74,31619589
2020-04-03,287.52,288.45,285.89,286.08,67897157
2020-04-06,282.55,283.76,281.48,282.00,78841005
2020-04-07,281.07,281.90,279.76,280.89,46478319
2020-04-08,279.45,280.81,278.44,279.13,20454140
2020-04-09,275.09,275.69,273.86,274.65,80488829
2020-04-10,276.22,277.05,275.86,275.92,74654197
2020-04-13,276.01,276.24,275.90,275.99,50973350
2020-04-14,273.17,273.47,272.63,273.10,21132269
2020-04-15,270.01,270.05,269.40,269.62,74873241
2020-04-16,271.97,273.74,270.04,270.83,77666384
2020-04-17,271.42,272.43,271.21,272.19,34987195
2020-04-20,272.50,273.07,271.18,271.31,29035542
2020-04-21,272.23,273.46,271.78,273.14,26688677
2020-04-22,271.50,272.73,270.22,270.83,34001512
2020-04-23,274.39,276.89,274.01,275.35,54064501
2020-04-24,269.25,270.58,268.30,269.82,23091662
2020-04-27,271.15,271.41,270.53,271.22,82209859
2020-04-28,272.08,272.53,271.42,271.83,66948973
2020-04-29,268.07,268.11,267.33,267.52,19587137
2020-04-30,266.38,267.64,265.41,266.96,43932045
2020-05-01,263.47,264.36,262.38,262.92,55181289
2020-05-04,261.04,261.46,260.32,261.19,5481414
2020-05-05,260.72,260.78,259.79,260.23,77929115
2020-05-06,264.62,264.88,263.25,264.70,1757315
2020-05-07,262.32,262.92,260.42,262.11,31315059
2020-05-08,264.25,265.50,263.57,264.16,58667561
2020-05-11,269.47,269.69,267.70,268.58,1705511
2020-05-12,268.21,268.87,267.52,268.40,27663145
2020-05-13,268.60,270.28,268.22,268.81,76925541
2020-05-14,265.68,266.67,264.81,265.11,36815275
2020-05-15,263.16,265.17,261.72,263.29,21615825
2020-05-18,263.33,264.58,262.03,263.80,42537611
2020-05-19,262.95,262.96,262.25,262.71,14000661
2020-05-20,266.91,268.51,265.72,267.15,78795805
2020-05-21,268.98,270.39,268.18,269.77,78612151
2020-05-22,268.41,270.24,268.09,269.33,86078120
2020-05-25,268.13,268.90,267.41,268.17,9699131
2020-05-26,268.47,270.38,267.69,268.77,61206984
2020-05-27,264.30,264.43,263.44,264.11,85837832
2020-05-28,264.49,264.85,264.08,264.23,65031594
2020-05-29,262.40,262.87,262.33,262.82,89734976
2020-06-01,263.71,264.62,263.64,264.37,41320867
2020-06-02,265.42,266.63,264.94,266.22,82749893
2020-06-03,266.07,267.18,264.78,266.89,12588198
2020-06-04,268.06,269.99,267.08,268.40,58740258
2020-06-05,265.41,266.35,263.45,265.73,32055999
2020-06-08,265.75,267.30,265.61,266.65,27688138
2020-06-09,260.12,260.79,258.36,259.17,15887572
2020-06-10,258.81,260.53,258.24,258.47,74315306
2020-06-11,259.78,261.60,259.63,260.37,51403926
2020-06-12,260.89,260.91,259.64,260.69,10902334
2020-06-15,261.96,262.94,261.65,262.29,52091759
2020-06-16,263.06,263.54,262.25,263.43,75301946
2020-06-17,262.84,264.81,262.13,263.32,22015537
2020-06-18,266.51,267.09,266.45,266.61,39715706
2020-06-19,263.83,264.34,262.34,263.23,7356617
2020-06-22,267.04,267.23,266.95,267.08,51238127
2020-06-23,268.57,269.71,267.10,269.26,80593575
2020-06-24,260.93,260.98,259.71,260.64,84851119
2020-06-25,262.07,262.57,261.12,261.43,10416405
2020-06-26,262.62,262.93,261.44,261.89,13142330
2020-06-29,263.28,263.94,262.73,263.21,86896065
2020-06-30,260.61,261.74,259.15,259.56,4428739
2020-07-01,261.19,262.23,260.98,261.00,74003204
2020-07-02,262.22,263.12,261.33,261.71,66751660
2020-07-03,261.61,261.88,261.45,261.78,18239733
2020-07-06,265.02,265.25,263.21,264.56,63546086
2020-07-07,262.53,263.33,261.65,262.18,20566164
2020-07-08,266.15,266.82,265.74,266.32,62420819
2020-07-09,267.73,268.30,265.10,266.49,79188949
2020-07-10,271.51,272.36,271.29,271.65,18035046
2020-07-13,270.78,271.08,270.29,270.70,84668067
2020-07-14,274.41,275.02,273.03,274.17,28863171
2020-07-15,268.81,268.91,267.52,268.53,31160032
2020-07-16,264.96,266.08,264.84,265.34,69897950
2020-07-17,266.10,266.80,264.85,265.21,56336522
2020-07-20,270.06,270.63,268.96,269.75,55805237
2020-07-21,261.13,261.69,260.40,261.23,19656830
2020-07-22,260.17,260.72,259.66,260.04,27438988
2020-07-23,257.50,257.64,256.08,257.15,22805548
2020-07-24,257.48,258.78,256.94,257.14,15141358
2020-07-27,255.38,255.74,254.76,255.39,26405801
2020-07-28,257.73,258.01,256.99,257.93,38760516
2020-07-29,256.88,257.16,255.47,257.10,42894865
2020-07-30,258.20,259.81,258.01,258.63,48921148
2020-07-31,262.30,262.33,260.70,261.46,20980148
2020-08-03,256.31,258.01,255.97,257.88,58630710
2020-08-04,259.69,261.56,259.18,261.11,47536605
2020-08-05,253.53,254.01,253.29,253.85,4457367
2020-08-06,250.92,253.02,250.25,250.38,27845536
2020-08-07,253.24,254.20,252.81,253.19,38063131
2020-08-10,254.57,254.66,253.87,254.20,27784434
2020-08-11,258.95,260.15,258.17,258.79,56441057
2020-08-12,259.15,259.88,257.96,259.31,79944559
2020-08-13,263.44,263.64,262.55,263.63,78223953
2020-08-14,260.97,261.73,260.73,261.49,86589816
2020-08-17,259.61,259.72,257.43,258.13,29689226
2020-08-18,261.20,262.26,260.43,261.18,89326738
2020-08-19,260.18,260.57,260.08,260.48,47582474
2020-08-20,262.06,263.04,260.26,262.60,74581576
2020-08-21,265.04,265.45,264.39,264.93,69319712
2020-08-24,268.89,270.32,268.56,269.74,77543489
2020-08-25,277.18,277.26,275.68,276.51,44096147
2020-08-26,273.69,275.36,272.46,273.61,83594619
2020-08-27,272.49,273.63,272.48,272.78,47417468
2020-08-28,280.21,281.94,276.90,278.51,47711005
2020-08-31,276.60,277.04,274.89,275.73,43882747
2020-09-01,276.92,278.58,276.72,277.20,1852873
2020-09-02,277.21,278.48,276.12,276.16,87824960
2020-09-03,272.32,273.92,271.58,272.60,14501496
2020-09-04,274.48,275.12,274.24,274.51,15503248
2020-09-07,268.62,270.10,268.48,269.07,4239713
2020-09-08,269.90,270.06,268.75,269.37,89878262
2020-09-09,270.87,271.17,269.92,270.06,70677331
2020-09-10,269.67,270.74,267.82,268.93,53606650
2020-09-11,267.65,267.76,265.95,267.35,62366794
2020-09-14,265.52,266.75,264.39,264.91,17089503
2020-09-15,269.93,270.58,268.03,268.97,64035681
2020-09-16,269.91,270.55,268.24,270.13,7833449
2020-09-17,274.64,275.47,274.29,274.82,33833936
2020-09-18,270.56,271.60,269.42,270.18,60139637
2020-09-21,269.37,270.32,268.67,270.01,28420336
2020-09-22,276.29,277.43,274.63,275.44,12767926
2020-09-23,283.84,284.24,283.10,283.49,76640902
2020-09-24,281.60,282.30,280.48,281.20,31364893
2020-09-25,281.76,281.82,281.05,281.29,77919641
2020-09-28,284.29,284.66,281.43,283.49,57463343
2020-09-29,284.26,285.26,283.67,284.49,22625330
2020-09-30,286.87,287.85,285.69,287.75,39214662
2020-10-01,287.93,289.01,287.71,287.80,21632191
2020-10-02,288.79,289.33,288.29,288.48,46068977
2020-10-05,295.72,296.98,295.46,296.20,78640908
2020-10-06,296.89,298.05,295.89,297.37,41453507
2020-10-07,295.84,296.19,295.00,295.61,34677185
2020-10-08,295.62,295.75,294.50,295.34,38067466
2020-10-09,295.65,296.11,295.12,295.59,9548153
2020-10-12,295.69,295.79,295.19,295.47,22664148
2020-10-13,297.07,297.64,296.04,296.35,62123765
2020-10-14,295.56,295.62,294.98,295.16,57461337
2020-10-15,296.03,297.15,295.78,296.98,57518825
2020-10-16,293.15,294.33,292.65,293.22,43482885
2020-10-19,297.26,297.49,297.03,297.22,83211165
2020-10-20,303.75,305.07,301.86,303.15,12198859
2020-10-21,298.43,298.43,295.98,297.36,80323770
2020-10-22,287.91,289.45,286.56,287.89,86897018
2020-10-23,293.11,293.93,292.72,292.74,88640917
2020-10-26,295.15,296.61,294.00,294.04,24882777
2020-10-27,300.91,302.24,298.76,301.56,42094731
2020-10-28,299.60,300.04,298.49,299.07,84060142
2020-10-29,301.37,301.60,300.86,301.27,79700358
2020-10-30,302.74,303.60,302.46,303.32,32060196
2020-11-02,303.87,305.55,302.24,304.34,35918540
2020-11-03,305.59,306.31,305.27,305.50,25929763
2020-11-04,307.53,307.79,306.77,307.40,85805862
2020-11-05,306.32,307.11,304.48,305.84,73851804
2020-11-06,305.24,306.60,304.15,304.59,73632063
2020-11-09,308.31,308.85,305.86,307.54,84857496
2020-11-10,305.33,306.53,305.32,306.04,76652477
2020-11-11,305.90,305.92,304.73,305.07,23824733
2020-11-12,304.22,304.71,303.00,303.54,10573538
2020-11-13,300.82,302.74,299.62,300.88,57582833
2020-11-16,300.54,301.50,299.87,300.24,78940902
2020-11-17,299.32,300.97,297.74,300.15,25041949
2020-11-18,302.12,302.50,301.71,302.05,61479821
2020-11-19,302.44,303.02,301.99,302.58,38706656
2020-11-20,298.43,298.85,297.23,298.24,18925859
2020-11-23,302.71,303.54,300.85,302.61,75324761
2020-11-24,305.66,306.64,305.01,306.06,50854989
2020-11-25,303.54,304.97,302.89,303.27,49873164
2020-11-26,311.29,311.92,311.05,311.39,83020195
2020-11-27,315.30,317.55,315.12,315.92,74598409
2020-11-30,316.67,317.25,316.17,317.22,13871410
2020-12-01,318.16,320.02,318.02,318.21,75367105
2020-12-02,324.21,324.36,322.78,323.91,53576326
2020-12-03,324.52,325.20,321.69,323.41,68076486
2020-12-04,325.72,326.32,323.88,325.08,19584884
2020-12-07,319.96,321.27,319.47,320.40,36338454
2020-12-08,322.92,324.40,322.53,323.86,45607148
2020-12-09,322.01,322.11,321.16,321.81,6726770
2020-12-10,320.98,321.32,320.38,321.08,65930207
2020-12-11,318.62,319.22,317.03,317.90,38359305
2020-12-14,320.46,322.78,317.65,320.90,32638946
2020-12-15,317.15,318.61,316.09,316.59,88835628
2020-12-16,313.55,313.98,312.77,313.53,52964072
2020-12-17,317.39,319.07,316.62,316.92,41488902
2020-12-18,315.73,316.09,315.28,315.55,9969869
2020-12-21,315.77,315.98,314.87,315.83,35808911
2020-12-22,318.33,319.96,317.86,317.98,48906706
2020-12-23,316.88,318.26,315.51,317.96,41577346
2020-12-24,315.38,316.68,314.95,315.90,55718394
2020-12-25,318.05,318.53,316.66,317.84,16144677
2020-12-28,317.41,317.72,317.06,317.34,37913481
2020-12-29,318.28,318.87,316.89,317.76,43821811
2020-12-30,318.83,320.52,316.39,318.62,34819368
2020-12-31,314.91,315.11,313.02,314.03,79670249
2021-01-01,307.17,307.67,306.11,306.94,64635662
2021-01-04,301.77,304.12,300.13,303.10,57864472
2021-01-05,302.17,302.71,301.43,302.45,46216212
2021-01-06,306.71,308.14,305.68,307.57,62611610
2021-01-07,306.30,307.08,305.86,305.95,21437558
2021-01-08,304.62,304.72,304.05,304.28,75881559
2021-01-11,302.42,303.53,302.33,302.56,65786132
2021-01-12,299.77,300.48,298.45,299.74,16729623
2021-01-13,295.48,296.97,294.67,295.70,62167927
2021-01-14,292.95,293.74,291.09,292.72,13127138
2021-01-15,293.62,293.84,292.83,293.45,29105317
2021-01-18,289.66,289.67,289.29,289.37,66012683
2021-01-19,291.05,291.65,290.07,290.50,21925723
2021-01-20,289.80,290.18,288.87,289.71,87034801
2021-01-21,291.36,292.27,289.94,290.36,56180041
2021-01-22,293.04,294.21,290.07,292.08,39853992
2021-01-25,292.67,293.31,291.76,292.46,21719979
2021-01-26,290.05,292.10,289.89,290.94,23298854
2021-01-27,294.50,296.28,292.87,293.97,66752240
2021-01-28,303.77,304.77,302.66,303.36,18968526
2021-01-29,311.20,311.80,309.62,310.27,46668198
2021-02-01,316.28,316.47,315.43,315.47,16229659
2021-02-02,311.27,311.74,310.86,311.07,10205120
2021-02-03,313.26,313.99,312.75,312.81,65118100
2021-02-04,311.96,312.82,311.91,312.55,47982202
2021-02-05,315.93,316.63,314.64,316.42,50322728
2021-02-08,305.30,306.18,304.17,305.34,38600286
2021-02-09,301.62,301.66,300.39,300.94,79911881
2021-02-10,303.20,303.25,301.46,302.80,46240049
2021-02-11,300.83,302.70,300.10,301.36,68626197
2021-02-12,301.63,302.27,301.36,302.17,54897121
2021-02-15,303.04,305.36,302.24,303.45,52719563
2021-02-16,305.89,307.60,304.89,305.61,74090180
2021-02-17,311.89,312.35,311.44,311.60,16326003
2021-02-18,313.63,314.10,312.08,313.49,82227737
2021-02-19,311.75,312.16,311.28,311.99,80229795
2021-02-22,308.17,308.65,307.56,307.58,69809465
2021-02-23,307.15,307.36,306.26,306.55,63391193
2021-02-24,309.18,310.39,308.72,310.01,87664369
2021-02-25,310.05,310.62,308.77,309.99,65238319
2021-02-26,309.35,311.08,307.40,309.09,26225372
2021-03-01,314.98,317.82,313.95,316.12,44425843
2021-03-02,316.06,316.83,315.52,316.48,54382927
2021-03-03,315.03,317.19,313.43,315.97,79437519
2021-03-04,315.26,315.99,314.17,315.18,16098594
2021-03-05,321.59,323.12,320.25,322.07,24562945
2021-03-08,329.06,331.37,327.90,328.69,55301726
2021-03-09,329.72,330.77,326.72,329.60,49575380
2021-03-10,337.75,337.88,337.19,337.71,55508244
2021-03-11,339.03,339.17,338.30,338.52,81645577
2021-03-12,343.24,343.93,342.79,342.81,50956568
2021-03-15,343.61,344.96,343.09,344.36,25293916
2021-03-16,345.28,346.38,344.72,345.16,70959399
2021-03-17,347.72,348.31,347.02,347.49,88422824
2021-03-18,346.41,347.92,345.54,346.06,62108732
2021-03-19,345.11,347.13,344.36,346.35,11852203
2021-03-22,345.61,345.79,345.21,345.53,39083188
2021-03-23,349.70,350.41,347.50,349.07,66571284
2021-03-24,351.73,351.84,349.90,351.67,87492113
2021-03-25,349.24,349.89,349.24,349.43,55238431
2021-03-26,355.18,356.09,352.90,353.95,10130946
2021-03-29,354.57,356.52,354.15,355.58,84929455
2021-03-30,361.12,362.03,359.03,361.52,71556596
2021-03-31,361.60,362.31,361.38,361.76,68423279
2021-04-01,361.86,362.94,359.89,361.95,30006537
2021-04-02,357.78,358.45,356.34,357.38,52288533
2021-04-05,357.59,359.25,357.26,357.89,61049665
2021-04-06,359.46,359.53,356.86,358.77,69825973
2021-04-07,363.40,364.98,361.50,362.79,7366815
2021-04-08,357.67,360.19,357.59,358.85,46435354
2021-04-09,363.31,364.10,362.84,363.23,29114199
2021-04-12,369.53,370.71,367.07,368.15,14672266
2021-04-13,370.53,372.15,370.27,371.82,30878574
2021-04-14,371.78,372.54,371.01,371.22,46689736
2021-04-15,378.55,378.94,377.98,378.22,45601104
2021-04-16,378.01,381.06,375.65,380.54,35640295
2021-04-19,385.99,386.61,385.52,385.53,5682710
2021-04-20,386.77,387.39,385.03,386.75,82160165
2021-04-21,389.26,389.62,387.70,388.30,41491944
2021-04-22,390.01,392.73,387.45,390.28,59507978
2021-04-23,390.84,392.99,390.46,391.48,22327474
2021-04-26,402.21,402.50,400.19,401.26,76194387
2021-04-27,404.71,407.09,402.14,403.98,36298661
2021-04-28,406.05,407.86,404.82,405.21,7908649
2021-04-29,394.85,396.80,394.68,395.00,7566186
2021-04-30,393.68,395.78,393.37,394.69,21329352
2021-05-03,394.28,395.34,392.28,393.26,66703761
2021-05-04,398.94,400.07,397.72,397.80,73202613
2021-05-05,395.11,395.13,393.95,394.30,32003575
2021-05-06,395.74,397.04,393.48,394.34,13931140
2021-05-07,391.80,392.51,391.05,391.74,27915983
2021-05-10,399.03,399.31,398.15,398.69,34179394
2021-05-11,399.47,400.31,396.46,398.88,15183280
2021-05-12,402.03,402.31,401.50,401.86,38047490
2021-05-13,396.03,396.42,394.80,395.57,75366624
2021-05-14,393.38,394.62,391.82,392.37,80892209
2021-05-17,401.25,404.71,400.88,402.51,30456548
2021-05-18,400.49,400.54,398.08,399.79,21023318
2021-05-19,391.61,392.00,390.34,391.32,51902041
2021-05-20,391.63,392.65,390.47,392.57,51970917
2021-05-21,394.54,394.71,392.74,393.66,22193091
2021-05-24,390.92,390.93,387.52,390.26,1845431
2021-05-25,390.80,390.95,389.81,390.20,75626521
2021-05-26,389.54,390.06,388.43,389.06,35376734
2021-05-27,384.09,384.28,383.80,383.93,60422892
2021-05-28,381.81,382.63,381.28,382.42,70190140
2021-05-31,380.46,381.23,378.76,380.87,36211567
2021-06-01,378.03,378.07,376.79,377.59,15424207
2021-06-02,369.91,370.39,368.89,370.05,14826168
2021-06-03,368.97,369.74,368.63,369.32,85896095
2021-06-04,365.99,366.88,364.65,365.28,6270204
2021-06-07,359.32,360.24,359.29,360.13,60335658
2021-06-08,356.28,357.06,355.49,356.95,73954929
2021-06-09,353.01,355.60,352.61,354.42,15020071
2021-06-10,354.57,354.75,352.81,354.03,20066217
2021-06-11,347.19,348.25,347.07,347.62,18298478
2021-06-14,350.54,351.64,349.17,350.23,87784876
2021-06-15,347.84,348.04,346.83,347.23,39735215
2021-06-16,344.23,344.98,344.14,344.39,1797763
2021-06-17,346.06,346.16,344.13,345.42,53536590
2021-06-18,344.02,345.29,343.96,344.32,9146860
2021-06-21,343.07,344.87,341.78,344.01,47759509
2021-06-22,344.04,344.72,341.58,343.15,71052723
2021-06-23,344.08,345.80,343.49,344.49,30966233
2021-06-24,350.49,350.95,348.59,350.76,49808340
2021-06-25,352.76,354.26,349.97,350.54,77458264
2021-06-28,353.54,353.57,351.78,352.60,67006395
2021-06-29,351.05,353.01,349.99,352.10,3445099
2021-06-30,358.45,360.35,356.19,357.86,26156889
2021-07-01,355.75,356.84,355.43,356.58,14780549
2021-07-02,362.23,364.07,360.17,361.42,8878018
2021-07-05,358.56,360.48,358.20,359.08,45763564
2021-07-06,358.77,361.61,358.19,358.57,43238335
2021-07-07,359.43,361.20,359.18,360.55,76024121
2021-07-08,362.97,364.54,362.87,363.33,27558269
2021-07-09,360.55,361.10,359.41,359.51,19760528
2021-07-12,362.05,362.37,361.23,361.86,48143179
2021-07-13,363.77,364.74,363.26,363.42,2611779
2021-07-14,364.76,365.00,364.20,364.60,57026332
2021-07-15,367.50,370.81,367.05,368.20,44224676
2021-07-16,371.12,373.01,369.51,371.14,32091210
2021-07-19,366.76,367.58,364.46,366.44,67192569
2021-07-20,371.78,374.09,371.01,372.75,41734309
2021-07-21,369.75,370.76,368.55,370.42,84706197
2021-07-22,367.02,367.20,365.87,367.11,22790286
2021-07-23,366.13,366.81,365.05,365.07,35964751
2021-07-26,368.45,369.05,368.12,368.61,59298931
2021-07-27,363.50,365.42,363.24,363.52,1530754
2021-07-28,359.58,360.68,359.36,359.59,59060755
2021-07-29,369.59,370.40,368.83,369.14,28212032
2021-07-30,363.24,365.75,362.72,364.07,34666094
2021-08-02,367.99,369.49,367.51,369.35,50493317
2021-08-03,366.38,366.95,364.48,366.00,62775576
2021-08-04,367.07,368.84,366.52,367.42,24571329
2021-08-05,363.35,365.54,362.93,363.53,45564150
2021-08-06,361.20,362.14,359.61,361.57,8560497
2021-08-09,363.85,364.91,363.46,363.94,57736606
2021-08-10,365.43,366.03,362.30,363.77,67536416
2021-08-11,360.41,361.62,359.02,359.09,63912905
2021-08-12,357.00,357.18,356.06,356.71,45129075
2021-08-13,348.46,350.08,347.17,349.14,76023575
2021-08-16,348.01,349.93,347.98,348.17,9967979
2021-08-17,344.64,346.80,342.48,345.00,34264617
2021-08-18,345.47,347.70,345.01,345.82,49535353
2021-08-19,346.71,348.08,344.92,345.63,49507165
2021-08-20,353.45,354.38,353.07,353.31,16766441
2021-08-23,356.67,357.43,355.53,357.12,59136633
2021-08-24,354.19,355.16,352.78,353.59,19543756
2021-08-25,355.18,356.02,353.69,353.88,67621097
2021-08-26,352.86,355.96,352.22,354.65,75969220
2021-08-27,353.43,354.34,352.42,353.40,63253812
2021-08-30,354.19,354.49,353.93,354.23,27686502
2021-08-31,357.56,360.42,356.44,358.69,85318836
2021-09-01,357.47,357.65,355.48,357.45,52104800
2021-09-02,349.58,351.26,349.17,350.69,53245189
2021-09-03,350.34,350.73,348.22,349.24,71404307
2021-09-06,353.08,354.40,351.28,353.32,83887407
2021-09-07,351.76,353.81,351.51,351.60,27509368
2021-09-08,354.74,356.93,353.55,355.89,24132430
2021-09-09,352.93,354.81,350.53,353.65,30620305
2021-09-10,354.03,355.56,353.51,353.63,89557000
2021-09-13,358.78,361.04,357.06,358.16,43930135
2021-09-14,352.61,354.14,351.51,352.09,21628075
2021-09-15,354.59,355.57,353.87,354.73,87077766
2021-09-16,356.17,356.37,354.54,356.00,36668892
2021-09-17,358.65,358.78,356.13,357.99,45603397
2021-09-20,360.84,361.05,359.02,359.30,49202868
2021-09-21,362.82,363.38,362.41,362.83,30890564
2021-09-22,364.79,364.80,363.60,364.49,34051996
2021-09-23,360.99,362.36,360.70,362.19,27497314
2021-09-24,364.36,365.78,363.07,363.41,88388367
2021-09-27,367.09,367.17,365.97,366.54,14975495
2021-09-28,371.80,372.25,370.19,372.05,33415781
2021-09-29,368.70,369.26,368.46,368.62,87983696
2021-09-30,374.55,375.45,371.62,374.59,28633163
2021-10-01,374.67,376.94,374.46,375.62,12783344
2021-10-04,376.17,377.03,375.49,376.41,79413272
2021-10-05,373.88,375.90,371.46,374.87,69861465
2021-10-06,366.34,368.61,366.31,366.77,53590923
2021-10-07,365.98,367.11,365.12,366.76,9184431
2021-10-08,368.70,369.41,367.65,368.04,23722042
2021-10-11,370.20,370.36,368.37,369.93,74412461
2021-10-12,378.51,379.79,378.15,378.73,17860998
2021-10-13,383.09,383.45,382.00,383.42,63646844
2021-10-14,384.72,386.78,384.10,384.72,24143381
2021-10-15,388.62,388.87,388.61,388.74,81223465
2021-10-18,384.94,388.37,383.78,384.15,47707160
2021-10-19,383.21,384.19,382.00,383.96,25912416
2021-10-20,387.06,387.95,386.76,387.15,4952491
2021-10-21,386.92,388.34,385.72,387.56,83268048
2021-10-22,383.63,384.60,381.72,382.83,70648997
2021-10-25,378.07,378.77,376.73,378.64,88337452
2021-10-26,379.53,379.86,378.82,379.53,48776451
2021-10-27,377.89,379.40,376.18,376.87,86381945
2021-10-28,379.09,380.77,378.70,379.08,36928109
2021-10-29,389.89,390.87,388.47,389.24,7489116
2021-11-01,391.67,392.66,390.15,391.97,23147065
2021-11-02,390.95,391.55,390.00,390.52,69251066
2021-11-03,397.58,398.33,394.06,396.48,45646235
2021-11-04,395.94,396.72,394.41,395.33,22064520
2021-11-05,392.27,393.23,392.24,392.31,60901374
2021-11-08,385.14,388.16,383.27,385.24,11968409
2021-11-09,395.26,396.28,394.09,395.41,43681446
2021-11-10,400.95,402.31,400.27,400.98,17968545
2021-11-11,401.62,404.33,400.45,402.00,52428583
2021-11-12,395.77,397.08,394.91,396.20,61055350
2021-11-15,396.72,397.26,396.08,396.13,37556107
2021-11-16,399.08,401.17,397.86,398.50,68582977
2021-11-17,396.04,397.38,395.00,396.87,5299346
2021-11-18,395.07,396.25,394.35,396.19,35700850
2021-11-19,403.95,405.05,403.13,403.86,9433911
2021-11-22,403.67,406.28,402.83,404.88,49004622
2021-11-23,400.19,401.35,399.01,401.16,1939253
2021-11-24,399.31,400.96,398.23,400.06,27300400
2021-11-25,400.87,403.42,400.65,401.90,5824844
2021-11-26,409.92,410.27,408.90,410.06,87770857
2021-11-29,411.47,412.64,409.50,410.78,57802534
2021-11-30,415.34,417.58,415.15,416.85,13313941
2021-12-01,422.57,423.47,421.03,422.19,19826654
2021-12-02,422.35,424.80,420.40,422.87,64710712
2021-12-03,431.46,433.12,429.19,431.60,34359219
2021-12-06,425.78,426.72,425.62,426.67,36602896
2021-12-07,430.87,432.62,430.45,430.90,53982782
2021-12-08,427.50,428.40,426.58,427.27,33553345
2021-12-09,422.51,425.57,420.84,421.53,5513141
2021-12-10,428.08,430.92,426.98,428.45,16384552
2021-12-13,430.89,433.51,428.15,432.73,74170583
2021-12-14,435.56,436.39,434.62,435.90,58293113
2021-12-15,433.06,433.60,430.70,431.62,52281694
2021-12-16,428.35,429.91,425.81,428.85,60443022
